# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       4     0.44050    -0.14644     0.14762    3.158026747    3.718036112    0.560009366
     1       4    -0.58870     0.00059     0.00059    2.480388018    2.963390912    0.483002894
     1       4    -0.44168     0.14762    -0.14644    3.154139796    3.714149222    0.560009426
     1       4    -0.14762     0.14762    -0.14644    4.694798946    5.382529306    0.687730360
     1       4    -0.00059     0.29465    -0.29347    4.048300764    4.685321606    0.637020842
     1       4    -0.44168    -0.14644     0.14762    3.154139796    3.714149222    0.560009426
     1       4    -0.29465     0.00059     0.00059    3.554798232    4.165518735    0.610720503
     1       4    -0.14762     0.14762     0.14762    4.688235457    5.375965817    0.687730360
     1       4    -0.00059     0.29465     0.00059    3.554798232    4.165518735    0.610720503
     1       4     0.14644     0.44168    -0.14644    3.150992590    3.711005341    0.560012750
     1       4    -0.29465     0.00059     0.29465    4.043179736    4.680202343    0.637022607
     1       4    -0.00059     0.00059     0.29465    3.554798232    4.165518735    0.610720503
     1       4     0.14644     0.14762     0.14762    4.694798946    5.382529306    0.687730360
     1       4     0.29347     0.29465     0.00059    4.048300764    4.685321606    0.637020842
     1       4    -0.14762    -0.14644     0.44168    3.154139796    3.714149222    0.560009426
     1       4     0.14644    -0.14644     0.44168    3.150992590    3.711005341    0.560012750
     1       4     0.29347     0.00059     0.29465    4.048300764    4.685321606    0.637020842
     1       4     0.44050     0.14762     0.14762    3.161231636    3.721244387    0.560012750
     1       4    -0.00059    -0.29347     0.58870    1.773746837    2.154008519    0.380261682
     1       4    -0.29465     0.29465     0.00059    4.043179736    4.680202343    0.637022607
     1       4    -0.14762     0.44168    -0.14644    3.154139796    3.714149222    0.560009426
     1       4    -0.58870     0.00059     0.29465    1.773746837    2.154008513    0.380261676
     1       4    -0.44168     0.14762     0.14762    3.157351392    3.717364143    0.560012750
     1       4     0.29347    -0.29347    -0.29347    4.144996346    4.782018953    0.637022607
