# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       2    -0.09797     0.09797     0.09797    3.821675022    3.978450636    0.156775614
     1       2    -0.09185     0.09185     0.09185    4.013851853    4.182102236    0.168250383
     1       2    -0.08573     0.08573     0.08573    4.204719710    4.390642445    0.185922735
     1       2    -0.07960     0.07960     0.07960    4.393661509    4.601887597    0.208226088
     1       2    -0.07348     0.07348     0.07348    4.579945399    4.813346611    0.233401213
     1       2    -0.06736     0.06736     0.06736    4.762948545    5.023043130    0.260094585
     1       2    -0.06123     0.06123     0.06123    4.941094502    5.228510325    0.287415823
     1       2    -0.05511     0.05511     0.05511    5.113379361    5.428123128    0.314743768
     1       2    -0.04899     0.04899     0.04899    5.278261658    5.619718912    0.341457254
     1       2    -0.04286     0.04286     0.04286    5.433880013    5.800545276    0.366665263
     1       2    -0.03674     0.03674     0.03674    5.578063669    5.967075701    0.389012032
     1       2    -0.03062     0.03062     0.03062    5.708069824    6.114802590    0.406732767
     1       2    -0.02449     0.02449     0.02449    5.821005696    6.239257360    0.418251664
     1       2    -0.01837     0.01837     0.01837    5.913602376    6.337029902    0.423427526
     1       2    -0.01225     0.01225     0.01225    5.982684883    6.407202528    0.424517645
     1       2    -0.00612     0.00612     0.00612    6.025767709    6.450323405    0.424555696
     1       2     0.00000     0.00000     0.00000    6.040264702    6.464820416    0.424555714
     1       2    -0.00000     0.00000     0.01225    6.029778016    6.454333729    0.424555713
     1       2    -0.00000     0.00000     0.02449    5.998621430    6.423153940    0.424532511
     1       2     0.00000     0.00000     0.03674    5.947378150    6.371242259    0.423864110
     1       2    -0.00000     0.00000     0.04899    5.878195112    6.298884410    0.420689298
     1       2    -0.00000     0.00000     0.06123    5.792253384    6.205876697    0.413623313
     1       2     0.00000     0.00000     0.07348    5.691501495    6.094254309    0.402752813
     1       2     0.00000     0.00000     0.08573    5.577781595    5.966825856    0.389044261
     1       2    -0.00000     0.00000     0.09797    5.452815286    5.826394983    0.373579698
     1       2    -0.00000     0.00000     0.11022    5.317982939    5.675172868    0.357189929
     1       2    -0.00000     0.00000     0.12246    5.175098727    5.515519141    0.340420414
     1       2    -0.00000     0.00000     0.13471    5.025206938    5.348857837    0.323650898
     1       2     0.00000     0.00000     0.14696    4.869361588    5.176622717    0.307261129
