# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      67     0.00000     0.00000    -0.18481   -0.820241209    1.160876232    1.981117441
     1      67     0.00000     0.00000    -0.16017   -1.083109680    0.724776343    1.807886022
     1      67     0.00000     0.00000    -0.13552   -1.219691781    0.541526828    1.761218609
     1      67     0.00000     0.00000    -0.11088   -1.347710509    0.389217215    1.736927724
     1      67     0.00000     0.00000    -0.08624   -1.556741011    0.297691069    1.854432080
     1      67     0.00000     0.00000    -0.06160   -1.793771228    0.035274323    1.829045550
     1      67     0.00000     0.00000    -0.03696   -1.975437696   -0.192809002    1.782628694
     1      67     0.00000     0.00000    -0.01232   -2.076302477   -0.320776359    1.755526119
     1      68     0.00000     0.00000     0.01232   -1.922345216   -0.259328442    1.663016773
     1      68     0.00000     0.00000     0.03696   -1.799605335   -0.117857920    1.681747415
     1      68     0.00000     0.00000     0.06160   -1.595408812    0.122150316    1.717559128
     1      68     0.00000     0.00000     0.08624   -1.469677209    0.266780140    1.736457349
     1      68     0.00000     0.00000     0.11088   -1.286215656    0.571729500    1.857945155
     1      68     0.00000     0.00000     0.13552   -0.995376357    0.909736695    1.905113051
     1      68     0.00000     0.00000     0.16017   -0.692584022    1.302750078    1.995334099
     1      68     0.00000     0.00000     0.18481   -0.384789841    1.657692865    2.042482706
     1      68     0.00000     0.00000     0.20945   -0.119056570    1.923028385    2.042084955
     1      68     0.00000     0.00000     0.23409   -0.239186222    1.762829584    2.002015807
     1      68     0.00000     0.00000     0.25873   -0.350227636    1.562450899    1.912678535
     1      68     0.00000     0.00000     0.28337   -0.294572153    1.628421717    1.922993870
     1      68     0.00000     0.00000     0.30801   -0.119820259    1.803372202    1.923192461
     1      68     0.00000     0.00000     0.33265    0.062255713    2.010727728    1.948472016
     1      68     0.00000     0.00000     0.35729    0.249989867    2.246835097    1.996845230
     1      68     0.00000     0.00000     0.38193    0.441774110    2.461315522    2.019541412
     1      68     0.00000     0.00000    -0.38193    0.441774110    2.461315599    2.019541490
     1      68     0.00000     0.00000    -0.35729    0.249989867    2.246854009    1.996864142
     1      68     0.00000     0.00000    -0.33265    0.062255713    2.010782681    1.948526969
     1      68     0.00000     0.00000    -0.30801   -0.119820259    1.803445989    1.923266248
     1      68     0.00000     0.00000    -0.28337   -0.294572153    1.628495567    1.923067721
     1      68     0.00000     0.00000    -0.25873   -0.350227636    1.562449847    1.912677484
     1      68     0.00000     0.00000    -0.23409   -0.239186222    1.763155872    2.002342094
     1      68     0.00000     0.00000    -0.20945   -0.119056570    1.923388894    2.042445464
     1      68     0.00000     0.00000    -0.18481   -0.384789841    1.657810918    2.042600759
     1      68     0.00000     0.00000    -0.16017   -0.692584022    1.302870257    1.995454279
     1      68     0.00000     0.00000    -0.13552   -0.995376357    0.909860945    1.905237301
     1      68     0.00000     0.00000    -0.11088   -1.286215656    0.571855860    1.858071516
     1      68     0.00000     0.00000    -0.08624   -1.469677209    0.266803834    1.736481043
     1      68     0.00000     0.00000    -0.06160   -1.595408812    0.122071899    1.717480711
     1      68     0.00000     0.00000    -0.03696   -1.799605335   -0.117811510    1.681793825
     1      68     0.00000     0.00000    -0.01232   -1.922345216   -0.259328321    1.663016895
