# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       3     0.38087    -0.09675     0.03184    3.318509313    2.792412443   -0.526096870
     1       3     0.44210    -0.03551    -0.02939    3.334472637    2.777904560   -0.556568077
     1       3     0.50333     0.02572    -0.09062    2.875587468    2.318186654   -0.557400815
     1       3     0.56456     0.08695    -0.15186    2.036627614    1.484735459   -0.551892155
     1       3     0.01347    -0.46414     0.39924    1.616092111    1.059192253   -0.556899858
     1       3     0.07470    -0.40291     0.33800    2.078992310    1.539306152   -0.539686157
     1       3     0.13594    -0.34168     0.27677    3.288504067    2.756501620   -0.532002447
     1       3     0.19717    -0.28044     0.21554    4.610664486    4.112416588   -0.498247898
     1       3     0.31963    -0.28044     0.21554    4.286636684    3.784699654   -0.501937030
     1       3     0.38087    -0.21921     0.15431    3.329448064    2.818398230   -0.511049834
     1       3     0.44210    -0.15798     0.09307    2.617636196    2.106054518   -0.511581678
     1       3     0.50333    -0.09675     0.03184    2.806968701    2.249526394   -0.557442307
     1       3     0.56456    -0.03551    -0.02939    3.027220053    2.469690508   -0.557529544
     1       3    -0.59885     0.02572    -0.09062    2.734417364    2.178034612   -0.556382753
     1       3    -0.53762     0.08695    -0.15186    2.113392940    1.561207055   -0.552185886
     1       3    -0.47639     0.14818    -0.21309    2.329019871    1.791074049   -0.537945822
     1       3    -0.41516     0.20942    -0.27432    3.359400577    2.826539501   -0.532861076
     1       3     0.25840    -0.34168     0.27677    4.461364651    3.958451845   -0.502912805
     1       3    -0.23146     0.27065    -0.33555    4.331888343    3.830264772   -0.501623571
     1       3    -0.17023     0.33188    -0.39679    3.112573435    2.579000062   -0.533573374
     1       3     0.50333    -0.21921     0.15431    2.106168164    1.566501973   -0.539666192
     1       3     0.56456    -0.15798     0.09307    1.980559103    1.428555761   -0.552003342
     1       3    -0.59885    -0.09675     0.03184    2.656458515    2.100557640   -0.555900875
     1       3    -0.53762    -0.03551    -0.02939    3.065261035    2.507720006   -0.557541029
     1       3    -0.47639     0.02572    -0.09062    2.954149513    2.396590614   -0.557558898
     1       3    -0.41516     0.08695    -0.15186    2.842252991    2.332243583   -0.510009408
     1       3    -0.35392     0.14818    -0.21309    3.562670102    3.051545339   -0.511124763
     1       3    -0.29269     0.20942    -0.27432    4.411723829    3.911141718   -0.500582112
     1       3    -0.17023     0.20942    -0.27432    4.455958393    3.956616523   -0.499341871
     1       3    -0.10899     0.27065    -0.33555    3.063479338    2.532250537   -0.531228800
     1       3    -0.04776     0.33188    -0.39679    1.925101171    1.381723279   -0.543377892
     1       3     0.01347     0.39311    -0.45802    1.607815526    1.050305225   -0.557510301
     1       3    -0.53762    -0.15798     0.09307    2.062699914    1.510222950   -0.552476964
     1       3    -0.47639    -0.09675     0.03184    2.890654868    2.333417079   -0.557237789
     1       3    -0.41516    -0.03551    -0.02939    3.448156302    2.892640404   -0.555515898
     1       3    -0.35392     0.02572    -0.09062    3.503968577    2.977671395   -0.526297182
     1       3    -0.29269     0.08695    -0.15186    3.858552116    3.348571902   -0.509980214
     1       3    -0.23146     0.14818    -0.21309    4.518759428    4.016967125   -0.501792303
     1       3    -0.10899     0.14818    -0.21309    4.692543115    4.232507324   -0.460035792
     1       3    -0.04776     0.20942    -0.27432    3.268403870    2.753665488   -0.514738382
     1       3     0.01347     0.27065    -0.33555    2.316129192    1.803685812   -0.512443380
     1       3     0.07470     0.33188    -0.39679    2.123150329    1.583672408   -0.539477921
     1       3    -0.47639    -0.21921     0.15431    2.348070717    1.810052042   -0.538018675
     1       3    -0.41516    -0.15798     0.09307    2.832147017    2.322870715   -0.509276302
     1       3    -0.35392    -0.09675     0.03184    3.471374322    2.947070813   -0.524303509
     1       3    -0.29269    -0.03551    -0.02939    4.167067846    3.680611002   -0.486456844
     1       3    -0.23146     0.02572    -0.09062    4.313621088    3.828838792   -0.484782296
     1       3    -0.17023     0.08695    -0.15186    4.797029828    4.337872281   -0.459157547
     1       3    -0.04776     0.08695    -0.15186    5.074631540    4.616617111   -0.458014429
     1       3     0.01347     0.14818    -0.21309    3.977924937    3.476611687   -0.501313250
     1       3     0.07470     0.20942    -0.27432    3.504584177    2.983928056   -0.520656121
     1       3     0.13594     0.27065    -0.33555    3.359258737    2.828527155   -0.530731582
     1       3    -0.41516    -0.28044     0.21554    3.412851701    2.879894166   -0.532957535
     1       3    -0.35392    -0.21921     0.15431    3.597453478    3.085492583   -0.511960895
     1       3    -0.29269    -0.15798     0.09307    3.873747631    3.363476729   -0.510270902
     1       3    -0.23146    -0.09675     0.03184    4.301687486    3.815509303   -0.486178184
     1       3    -0.17023    -0.03551    -0.02939    5.073996553    4.598276516   -0.475720038
     1       3    -0.10899     0.02572    -0.09062    5.245164131    4.778067975   -0.467096156
     1       3     0.01347     0.02572    -0.09062    5.640230124    5.194151248   -0.446078876
     1       3     0.07470     0.08695    -0.15186    5.218844260    4.765370633   -0.453473626
     1       3     0.13594     0.14818    -0.21309    4.881614209    4.422102593   -0.459511616
     1       3     0.19717     0.20942    -0.27432    4.672240825    4.174030694   -0.498210131
     1       3     0.25840     0.27065    -0.33555    4.505388743    4.003478512   -0.501910231
     1       3    -0.29269    -0.28044     0.21554    4.442116783    3.941560962   -0.500555822
     1       3    -0.23146    -0.21921     0.15431    4.538230529    4.036519741   -0.501710787
     1       3    -0.17023    -0.15798     0.09307    4.804864752    4.345824534   -0.459040218
     1       3    -0.10899    -0.09675     0.03184    5.235648005    4.771083415   -0.464564590
     1       3    -0.04776    -0.03551    -0.02939    5.884330578    5.442497050   -0.441833528
     1       4     0.01347     0.02572     0.03184    5.987640670    5.546678278   -0.440962392
     1       4     0.07470     0.08695    -0.02939    5.892845764    5.445902073   -0.446943691
     1       4     0.13594     0.14818    -0.09062    5.552847974    5.102381871   -0.450466103
     1       4     0.19717     0.20942    -0.15186    5.187410806    4.708534561   -0.478876245
     1       4     0.25840     0.27065    -0.21309    4.913106740    4.416954233   -0.496152507
     1       4    -0.29269    -0.28044     0.33800    4.772681143    4.276099787   -0.496581356
     1       4    -0.23146    -0.21921     0.27677    4.824276134    4.328013145   -0.496262989
     1       4    -0.17023    -0.15798     0.21554    5.094325058    4.625362889   -0.468962169
     1       4    -0.10899    -0.09675     0.15431    5.469454693    5.018296599   -0.451158094
     1       4    -0.04776    -0.03551     0.09307    5.809542852    5.362532139   -0.447010713
     1       4     0.07470    -0.03551     0.09307    5.862490229    5.414643298   -0.447846932
     1       4     0.13594     0.02572     0.03184    5.459129266    4.982077199   -0.477052067
     1       4     0.19717     0.08695    -0.02939    5.255640098    4.770650039   -0.484990060
     1       4     0.25840     0.14818    -0.09062    4.889648136    4.397760006   -0.491888130
     1       4     0.31963     0.20942    -0.15186    4.579284256    4.068704658   -0.510579598
     1       4     0.38087     0.27065    -0.21309    4.488575794    3.976671944   -0.511903850
     1       4    -0.17023    -0.28044     0.33800    4.639570573    4.130208196   -0.509362377
     1       4    -0.10899    -0.21921     0.27677    4.967308733    4.481349780   -0.485958953
     1       4    -0.04776    -0.15798     0.21554    5.372701835    4.903142551   -0.469559284
     1       4     0.01347    -0.09675     0.15431    5.660080867    5.204377244   -0.455703623
     1       4     0.13594    -0.09675     0.15431    5.511550420    5.061056004   -0.450494416
     1       4     0.19717    -0.03551     0.09307    5.277352059    4.796117589   -0.481234470
     1       4     0.25840     0.02572     0.03184    4.455654604    3.974102375   -0.481552229
     1       4     0.31963     0.08695    -0.02939    4.201437614    3.698924432   -0.502513182
     1       4     0.38087     0.14818    -0.09062    3.946382099    3.430084266   -0.516297833
     1       4     0.44210     0.20942    -0.15186    3.931542049    3.415172918   -0.516369132
     1       4    -0.10899    -0.34168     0.39924    4.151313680    3.637688293   -0.513625387
     1       4    -0.04776    -0.28044     0.33800    4.549614738    4.058154050   -0.491460688
     1       4     0.01347    -0.21921     0.27677    5.019067895    4.542553536   -0.476514359
     1       4     0.07470    -0.15798     0.21554    5.316638498    4.854908295   -0.461730203
     1       4     0.19717    -0.15798     0.21554    5.151404117    4.668140775   -0.483263342
     1       4     0.25840    -0.09675     0.15431    4.904365780    4.412332031   -0.492033749
     1       4     0.31963    -0.03551     0.09307    4.216618777    3.711730549   -0.504888227
     1       4     0.38087     0.02572     0.03184    3.732490612    3.201257448   -0.531233164
     1       4     0.44210     0.08695    -0.02939    3.459638380    2.912096986   -0.547541394
     1       4     0.50333     0.14818    -0.09062    3.436600189    2.893451182   -0.543149007
     1       4    -0.04776    -0.40291     0.46047    3.649243761    3.107049209   -0.542194552
     1       4     0.01347    -0.34168     0.39924    4.055138901    3.539716015   -0.515422886
     1       4     0.07470    -0.28044     0.33800    4.562375327    4.059078682   -0.503296645
     1       4     0.13594    -0.21921     0.27677    4.934685955    4.441969326   -0.492716629
     1       4     0.25840    -0.21921     0.27677    4.889958865    4.393799979   -0.496158886
     1       4     0.31963    -0.15798     0.21554    4.599828302    4.090818100   -0.509010202
     1       4     0.38087    -0.09675     0.15431    3.968752368    3.452323235   -0.516429133
     1       4     0.44210    -0.03551     0.09307    3.471472625    2.927986246   -0.543486379
     1       4     0.50333     0.02572     0.03184    3.301129498    2.744392168   -0.556737330
     1       4     0.56456     0.08695    -0.02939    3.125101399    2.570146334   -0.554955064
     1       4    -0.59885     0.14818    -0.09062    3.300557844    2.747221080   -0.553336764
     1       4    -0.53762     0.20942    -0.15186    3.683780883    3.154777704   -0.529003179
     1       4     0.13594    -0.34168     0.39924    4.204964112    3.691116332   -0.513847781
     1       4     0.19717    -0.28044     0.33800    4.665781672    4.161829571   -0.503952101
     1       4    -0.29269     0.33188    -0.27432    4.773575581    4.277315393   -0.496260188
     1       4     0.38087    -0.21921     0.27677    4.515089977    4.003161323   -0.511928655
     1       4     0.44210    -0.15798     0.21554    3.965297835    3.449757157   -0.515540678
     1       4     0.50333    -0.09675     0.15431    3.462922806    2.919762606   -0.543160201
     1       4     0.56456    -0.03551     0.09307    3.138952714    2.584451012   -0.554501702
     1       4    -0.59885     0.02572     0.03184    3.178348813    2.621964224   -0.556384589
     1       4    -0.53762     0.08695    -0.02939    3.165785189    2.609599833   -0.556185356
     1       4    -0.47639     0.14818    -0.09062    3.514403826    2.983674945   -0.530728880
     1       4    -0.41516     0.20942    -0.15186    4.039001640    3.521898798   -0.517102842
     1       4    -0.35392     0.27065    -0.21309    4.597099013    4.091940978   -0.505158035
     1       4    -0.23146     0.27065    -0.21309    4.866350802    4.370103621   -0.496247181
     1       4    -0.17023     0.33188    -0.27432    4.670139295    4.162308614   -0.507830681
     1       4    -0.10899     0.39311    -0.33555    4.194438012    3.680808870   -0.513629142
     1       4    -0.04776     0.45434    -0.39679    3.687676844    3.149343438   -0.538333406
     1       4    -0.59885    -0.09675     0.15431    3.327879580    2.774542173   -0.553337407
     1       4    -0.53762    -0.03551     0.09307    3.179336562    2.623639585   -0.555696977
     1       4    -0.47639     0.02572     0.03184    3.370054144    2.813512548   -0.556541596
     1       4    -0.41516     0.08695    -0.02939    3.586790857    3.053998210   -0.532792647
     1       4    -0.35392     0.14818    -0.09062    4.118448153    3.603288020   -0.515160133
     1       4    -0.29269     0.20942    -0.15186    4.768898187    4.266047580   -0.502850607
     1       4    -0.17023     0.20942    -0.15186    5.144426693    4.680714088   -0.463712605
     1       4    -0.10899     0.27065    -0.21309    4.998965001    4.513040188   -0.485924813
     1       4    -0.04776     0.33188    -0.27432    4.597792067    4.110625167   -0.487166900
     1       4     0.01347     0.39311    -0.33555    4.102027025    3.586607904   -0.515419121
     1       4    -0.53762    -0.15798     0.21554    3.721695153    3.196869410   -0.524825743
     1       4    -0.47639    -0.09675     0.15431    3.540135442    3.009382562   -0.530752880
     1       4    -0.41516    -0.03551     0.09307    3.598318956    3.069613489   -0.528705467
     1       4    -0.35392     0.02572     0.03184    3.867002626    3.362269755   -0.504732871
     1       4    -0.29269     0.08695    -0.02939    4.417451635    3.922901488   -0.494550147
     1       4    -0.23146     0.14818    -0.09062    5.115091669    4.644425846   -0.470665823
     1       4    -0.10899     0.14818    -0.09062    5.519190492    5.068152552   -0.451037940
     1       4    -0.04776     0.20942    -0.15186    5.401135059    4.933281920   -0.467853139
     1       4     0.01347     0.27065    -0.21309    5.063327656    4.586807510   -0.476520145
     1       4     0.07470     0.33188    -0.27432    4.608522463    4.108393507   -0.500128956
     1       4     0.13594     0.39311    -0.33555    4.245803674    3.731951730   -0.513851944
     1       4    -0.41516    -0.15798     0.21554    4.070765756    3.553639761   -0.517125995
     1       4    -0.35392    -0.09675     0.15431    4.139654471    3.624319240   -0.515335231
     1       4    -0.29269    -0.03551     0.09307    4.435173263    3.938143032   -0.497030231
     1       4    -0.23146     0.02572     0.03184    4.659581903    4.175320729   -0.484261174
     1       4    -0.17023     0.08695    -0.02939    5.478892531    5.009638182   -0.469254349
     1       4    -0.04776     0.08695    -0.02939    5.847446391    5.402848157   -0.444598234
     1       4     0.01347     0.14818    -0.09062    5.677468067    5.221760111   -0.455707956
     1       4     0.07470     0.20942    -0.15186    5.340498340    4.882205164   -0.458293177
     1       4     0.13594     0.27065    -0.21309    4.959595027    4.466911231   -0.492683796
     1       4     0.19717     0.33188    -0.27432    4.689180457    4.187478396   -0.501702061
     1       4    -0.35392    -0.21921     0.27677    4.617334177    4.112149461   -0.505184715
     1       4    -0.29269    -0.15798     0.21554    4.783758322    4.282254894   -0.501503428
     1       4    -0.23146    -0.09675     0.15431    5.124403303    4.653708448   -0.470694855
     1       4    -0.17023    -0.03551     0.09307    5.496489828    5.031321753   -0.465168075
     1       4    -0.10899     0.02572     0.03184    5.665103540    5.206145322   -0.458958218
     1       4    -0.04776     0.08695     0.09307    5.829055422    5.379896510   -0.449158911
     1       4     0.01347     0.14818     0.03184    5.359579057    4.877840161   -0.481738896
     1       4     0.07470     0.20942    -0.02939    5.075084379    4.585594625   -0.489489754
     1       4     0.13594     0.27065    -0.09062    4.713975553    4.212268345   -0.501707207
     1       4     0.19717     0.33188    -0.15186    4.448034885    3.933959577   -0.514075308
     1       4     0.25840     0.39311    -0.21309    4.428066200    3.915639959   -0.512426241
     1       4    -0.29269    -0.15798     0.33800    4.630740666    4.119242573   -0.511498094
     1       4    -0.23146    -0.09675     0.27677    4.990246313    4.509679709   -0.480566604
     1       4    -0.17023    -0.03551     0.21554    5.409393405    4.936243746   -0.473149659
     1       4    -0.10899     0.02572     0.15431    5.682999676    5.230758542   -0.452241135
     1       4     0.01347     0.02572     0.15431    5.275481924    4.793964956   -0.481516967
     1       4     0.07470     0.08695     0.09307    5.716034365    5.266613395   -0.449420970
     1       4     0.13594     0.14818     0.03184    5.728126259    5.277585160   -0.450541098
     1       4     0.19717     0.20942    -0.02939    5.434852412    4.961700025   -0.473152387
     1       4     0.25840     0.27065    -0.09062    5.000386677    4.521801072   -0.478585605
     1       4     0.31963     0.33188    -0.15186    4.619889478    4.108551352   -0.511338127
     1       4    -0.23146    -0.21921     0.39924    4.379301716    3.868430569   -0.510871147
     1       4    -0.17023    -0.15798     0.33800    4.320512797    3.804625772   -0.515887024
     1       4    -0.10899    -0.09675     0.27677    4.477132396    3.970844001   -0.506288396
     1       4    -0.04776    -0.03551     0.21554    4.845497056    4.357636557   -0.487860499
     1       4     0.07470    -0.03551     0.21554    5.006485678    4.517222440   -0.489263238
     1       4     0.13594     0.02572     0.15431    5.716820221    5.265706426   -0.451113795
     1       4     0.19717     0.08695     0.09307    5.129211461    4.668606707   -0.460604754
     1       4     0.25840     0.14818     0.03184    5.008091001    4.524612134   -0.483478868
     1       4     0.31963     0.20942    -0.02939    4.620868030    4.137614784   -0.483253246
     1       4     0.38087     0.27065    -0.09062    4.202849981    3.687396820   -0.515453162
     1       4    -0.17023    -0.28044     0.46047    3.959600128    3.441202746   -0.518397382
     1       4    -0.10899    -0.21921     0.39924    3.989411909    3.472570447   -0.516841462
     1       4    -0.04776    -0.15798     0.33800    4.283497955    3.775330650   -0.508167305
     1       4     0.01347    -0.09675     0.27677    4.619388793    4.127337149   -0.492051644
     1       4     0.13594    -0.09675     0.27677    4.642425681    4.138045168   -0.504380513
     1       4     0.19717    -0.03551     0.21554    5.403952489    4.930758973   -0.473193516
     1       4     0.25840     0.02572     0.15431    5.036868408    4.554976827   -0.481891581
     1       4     0.31963     0.08695     0.09307    4.162759002    3.648479959   -0.514279043
     1       4     0.38087     0.14818     0.03184    3.874207594    3.363650782   -0.510556812
     1       4     0.44210     0.20942    -0.02939    3.426243103    2.905300218   -0.520942885
     1       4     0.50333     0.27065    -0.09062    3.226322205    2.699351921   -0.526970284
     1       4    -0.04776    -0.28044     0.46047    3.397177229    2.874171083   -0.523006146
     1       4     0.01347    -0.21921     0.39924    3.837421058    3.319495328   -0.517925730
     1       4     0.07470    -0.15798     0.33800    4.274591392    3.763634537   -0.510956855
     1       4     0.19717    -0.15798     0.33800    4.411781807    3.897286033   -0.514495773
     1       4     0.25840    -0.09675     0.27677    4.970942886    4.490951915   -0.479990971
     1       4     0.31963    -0.03551     0.21554    4.634642166    4.151634458   -0.483007708
     1       4     0.38087     0.02572     0.15431    3.882554172    3.372618031   -0.509936140
     1       4     0.44210     0.08695     0.09307    3.605412036    3.082206102   -0.523205934
     1       4     0.50333     0.14818     0.03184    3.090608522    2.550674302   -0.539934220
     1       4     0.56456     0.20942    -0.02939    2.654316232    2.116715528   -0.537600705
     1       4     0.01347    -0.34168     0.52170    2.915930517    2.386189151   -0.529741366
     1       4     0.07470    -0.28044     0.46047    3.468394069    2.945061451   -0.523332618
     1       4     0.13594    -0.21921     0.39924    4.071698288    3.553522669   -0.518175618
     1       4     0.25840    -0.21921     0.39924    4.430960271    3.918912411   -0.512047860
     1       4     0.31963    -0.15798     0.33800    4.602006344    4.090607923   -0.511398422
     1       4     0.38087    -0.09675     0.27677    4.222138075    3.707028178   -0.515109897
     1       4     0.44210    -0.03551     0.21554    3.443668360    2.922484914   -0.521183446
     1       4     0.50333     0.02572     0.15431    3.043892918    2.507242698   -0.536650220
     1       4     0.56456     0.08695     0.09307    3.334884863    2.781621294   -0.553263569
     1       4    -0.59885     0.14818     0.03184    2.869689939    2.314533905   -0.555156034
     1       4    -0.53762     0.20942    -0.02939    2.762809271    2.230079470   -0.532729801
     1       4    -0.47639     0.27065    -0.09062    3.399267659    2.874181751   -0.525085909
     1       4    -0.41516     0.33188    -0.15186    4.138821464    3.622293367   -0.516528096
     1       4    -0.29269     0.33188    -0.15186    4.658967164    4.147671454   -0.511295709
     1       4    -0.23146     0.39311    -0.21309    4.378756958    3.868053441   -0.510703517
     1       4    -0.17023     0.45434    -0.27432    3.987741564    3.469489541   -0.518252023
     1       4     0.50333    -0.09675     0.27677    3.261098756    2.734263373   -0.526835384
     1       4     0.56456    -0.03551     0.21554    2.678467558    2.140385632   -0.538081925
     1       4    -0.59885     0.02572     0.15431    2.792604587    2.237255528   -0.555349059
     1       4    -0.53762     0.08695     0.09307    3.368604544    2.815527459   -0.553077086
     1       4    -0.47639     0.14818     0.03184    3.216245473    2.680299721   -0.535945752
     1       4    -0.41516     0.20942    -0.02939    3.672305219    3.151993480   -0.520311739
     1       4    -0.35392     0.27065    -0.09062    4.438283210    3.925113692   -0.513169518
     1       4    -0.23146     0.27065    -0.09062    5.032930247    4.553930143   -0.479000104
     1       4    -0.17023     0.33188    -0.15186    4.345086245    3.829483099   -0.515603146
     1       4    -0.10899     0.39311    -0.21309    4.023594099    3.507145722   -0.516448377
     1       4    -0.04776     0.45434    -0.27432    3.443319963    2.920340337   -0.522979626
     1       4     0.01347     0.51558    -0.33555    2.955671311    2.427281871   -0.528389441
     1       4    -0.53762    -0.03551     0.21554    2.783614983    2.250383959   -0.533231024
     1       4    -0.47639     0.02572     0.15431    3.182544999    2.648993437   -0.533551563
     1       4    -0.41516     0.08695     0.09307    3.704508188    3.182654610   -0.521853578
     1       4    -0.35392     0.14818     0.03184    4.109385644    3.599897785   -0.509487859
     1       4    -0.29269     0.20942    -0.02939    4.872233916    4.391588435   -0.480645480
     1       4    -0.17023     0.20942    -0.02939    5.453321776    4.980285670   -0.473036107
     1       4    -0.10899     0.27065    -0.09062    4.545777144    4.043232180   -0.502544964
     1       4    -0.04776     0.33188    -0.15186    4.318696791    3.810518644   -0.508178147
     1       4     0.01347     0.39311    -0.21309    3.885697502    3.369092709   -0.516604793
     1       4     0.07470     0.45434    -0.27432    3.512477550    2.989166553   -0.523310997
     1       4    -0.47639    -0.09675     0.27677    3.431706892    2.906655786   -0.525051106
     1       4    -0.41516    -0.03551     0.21554    3.690252216    3.169667881   -0.520584335
     1       4    -0.35392     0.02572     0.15431    4.126286820    3.617848835   -0.508437985
     1       4    -0.29269     0.08695     0.09307    4.321292179    3.808914861   -0.512377318
     1       4    -0.23146     0.14818     0.03184    5.244539663    4.763998658   -0.480541006
     1       4    -0.10899     0.14818     0.03184    5.705995213    5.254963274   -0.451031939
     1       4    -0.04776     0.20942    -0.02939    4.912567407    4.425334816   -0.487232591
     1       4     0.01347     0.27065    -0.09062    4.644098250    4.152666451   -0.491431799
     1       4     0.07470     0.33188    -0.15186    4.303104302    3.792141688   -0.510962615
     1       4     0.13594     0.39311    -0.21309    4.098085139    3.580120854   -0.517964285
     1       4    -0.41516    -0.15798     0.33800    4.159379094    3.642986066   -0.516393028
     1       4    -0.35392    -0.09675     0.27677    4.450620900    3.936772815   -0.513848085
     1       4    -0.29269    -0.03551     0.21554    4.880732870    4.400264376   -0.480468494
     1       4    -0.23146     0.02572     0.15431    5.270128816    4.789850153   -0.480278663
     1       4    -0.17023     0.08695     0.09307    5.356195480    4.898443176   -0.457752304
     1       4    -0.10899     0.14818     0.15431    5.462417086    5.011970327   -0.450446759
     1       4    -0.04776     0.20942     0.09307    5.139025467    4.657959899   -0.481065568
     1       4     0.01347     0.27065     0.03184    4.390041405    3.908427898   -0.481613507
     1       4     0.07470     0.33188    -0.02939    4.072810077    3.569877510   -0.502932568
     1       4     0.13594     0.39311    -0.09062    3.859565471    3.342354466   -0.517211006
     1       4     0.19717     0.45434    -0.15186    3.883923686    3.367779437   -0.516144249
     1       4    -0.35392    -0.09675     0.39924    4.127393601    3.614034737   -0.513358864
     1       4    -0.29269    -0.03551     0.33800    4.540622142    4.049405309   -0.491216834
     1       4    -0.23146     0.02572     0.27677    5.018076691    4.541849956   -0.476226735
     1       4    -0.17023     0.08695     0.21554    5.315836480    4.854265071   -0.461571409
     1       4    -0.04776     0.08695     0.21554    5.047529188    4.562945728   -0.484583461
     1       4     0.01347     0.14818     0.15431    5.718593121    5.265881021   -0.452712100
     1       4     0.07470     0.20942     0.09307    5.048091617    4.580707823   -0.467383794
     1       4     0.13594     0.27065     0.03184    4.842316798    4.353411845   -0.488904953
     1       4     0.19717     0.33188    -0.02939    4.467846503    3.978308023   -0.489538480
     1       4     0.25840     0.39311    -0.09062    4.069615953    3.552878635   -0.516737318
     1       4    -0.29269    -0.15798     0.46047    3.875766433    3.355047903   -0.520718531
     1       4    -0.23146    -0.09675     0.39924    3.978241014    3.461303037   -0.516937978
     1       4    -0.17023    -0.03551     0.33800    4.325594692    3.822302325   -0.503292367
     1       4    -0.10899     0.02572     0.27677    4.666119148    4.172906697   -0.493212451
     1       4     0.01347     0.02572     0.27677    4.331230699    3.850626062   -0.480604637
     1       4     0.07470     0.08695     0.21554    4.955782322    4.482347286   -0.473435036
     1       4     0.13594     0.14818     0.15431    5.338606693    4.888040328   -0.450566365
     1       4     0.19717     0.20942     0.09307    5.344635500    4.877619759   -0.467015742
     1       4     0.25840     0.27065     0.03184    5.011215218    4.535432365   -0.475782853
     1       4     0.31963     0.33188    -0.02939    4.525569547    4.026178100   -0.499391446
     1       4     0.38087     0.39311    -0.09062    4.110139852    3.596976505   -0.513163347
     1       4    -0.17023    -0.15798     0.46047    3.858798061    3.341491468   -0.517306593
     1       4    -0.10899    -0.09675     0.39924    3.808575627    3.290254199   -0.518321428
     1       4    -0.04776    -0.03551     0.33800    3.970625141    3.474963410   -0.495661731
     1       4     0.07470    -0.03551     0.33800    4.026678239    3.520714232   -0.505964007
     1       4     0.13594     0.02572     0.27677    4.790911420    4.301756896   -0.489154523
     1       4     0.19717     0.08695     0.21554    5.334104840    4.865251135   -0.468853705
     1       4     0.25840     0.14818     0.15431    4.720762900    4.227258782   -0.493504119
     1       4     0.31963     0.20942     0.09307    4.609676451    4.104962667   -0.504713784
     1       4     0.38087     0.27065     0.03184    4.145887977    3.633129943   -0.512758034
     1       4     0.44210     0.33188    -0.02939    3.669604929    3.144714751   -0.524890178
     1       4    -0.10899    -0.21921     0.52170    3.374780662    2.840033473   -0.534747188
     1       4    -0.04776    -0.15798     0.46047    3.354102881    2.827028044   -0.527074837
     1       4     0.01347    -0.09675     0.39924    3.660209923    3.140478621   -0.519731302
     1       4     0.13594    -0.09675     0.39924    3.843794156    3.326176983   -0.517617173
     1       4     0.19717    -0.03551     0.33800    4.406795572    3.913330949   -0.493464622
     1       4     0.25840     0.02572     0.27677    4.980857468    4.505034015   -0.475823453
     1       4     0.31963     0.08695     0.21554    4.628850308    4.127378674   -0.501471634
     1       4     0.38087     0.14818     0.15431    4.074555766    3.556427886   -0.518127880
     1       4     0.44210     0.20942     0.09307    3.634729658    3.110821753   -0.523907905
     1       4     0.50333     0.27065     0.03184    2.962523485    2.440107650   -0.522415835
     1       4    -0.04776    -0.28044     0.58293    2.551551190    2.021676275   -0.529874915
     1       4     0.01347    -0.21921     0.52170    2.776891182    2.252780834   -0.524110348
     1       4     0.07470    -0.15798     0.46047    3.481989913    2.956422869   -0.525567044
     1       4     0.19717    -0.15798     0.46047    3.895029954    3.380005990   -0.515023964
     1       4     0.25840    -0.09675     0.39924    4.027422270    3.510227521   -0.517194749
     1       4     0.31963    -0.03551     0.33800    4.495856441    3.993186536   -0.502669904
     1       4     0.38087     0.02572     0.27677    4.154217875    3.641223841   -0.512994035
     1       4     0.44210     0.08695     0.21554    3.607851626    3.084035540   -0.523816086
     1       4     0.50333     0.14818     0.15431    3.691072708    3.151773475   -0.539299232
     1       4     0.56456     0.20942     0.09307    3.176182653    2.624141332   -0.552041321
     1       4    -0.59885     0.27065     0.03184    2.413087416    1.875549166   -0.537538250
     1       4    -0.53762     0.33188    -0.02939    2.767544235    2.240556414   -0.526987821
     1       4     0.13594    -0.21921     0.52170    3.585424805    3.058969012   -0.526455793
     1       4    -0.35392     0.39311    -0.09062    4.157468351    3.644198321   -0.513270030
     1       4    -0.29269     0.45434    -0.15186    3.871824100    3.350355350   -0.521468750
     1       4     0.38087    -0.09675     0.39924    4.091167312    3.577974103   -0.513193209
     1       4     0.44210    -0.03551     0.33800    3.687763921    3.163336187   -0.524427734
     1       4     0.50333     0.02572     0.27677    2.956436562    2.434288088   -0.522148474
     1       4     0.56456     0.08695     0.21554    3.103173135    2.552770577   -0.550402558
     1       4    -0.59885     0.14818     0.15431    3.579994492    3.027332440   -0.552662052
     1       4    -0.53762     0.20942     0.09307    3.230100198    2.684219602   -0.545880596
     1       4    -0.47639     0.27065     0.03184    3.200003033    2.677551498   -0.522451534
     1       4    -0.41516     0.33188    -0.02939    3.919598345    3.399511592   -0.520086753
     1       4    -0.29269     0.33188    -0.02939    4.582151053    4.095389335   -0.486761718
     1       4    -0.23146     0.39311    -0.09062    4.016349122    3.499987161   -0.516361961
     1       4    -0.17023     0.45434    -0.15186    3.855175405    3.338071228   -0.517104177
     1       4    -0.10899     0.51558    -0.21309    3.405965358    2.871138805   -0.534826553
     1       4    -0.04776     0.57681    -0.27432    2.581659016    2.051637902   -0.530021114
     1       4    -0.59885     0.02572     0.27677    2.357373285    1.820560092   -0.536813194
     1       4    -0.53762     0.08695     0.21554    3.162734652    2.618649682   -0.544084970
